,station_id,type,model,score
103,56.0,test,RandomForestClassifier,0.9841357485943633
104,57.0,train,LogisticRegression,0.9392356013834514
105,57.0,test,LogisticRegression,0.9670543671220514
106,57.0,train,DecisionTreeClassifier,0.9994136115720526
107,57.0,test,DecisionTreeClassifier,0.9076821687476622
108,57.0,train,KNeighborsClassifier,0.9964432311392701
109,57.0,test,KNeighborsClassifier,0.9199544021516485
110,57.0,train,RandomForestClassifier,0.9993097463972279
111,57.0,test,RandomForestClassifier,0.9575755956515802
112,58.0,train,LogisticRegression,0.9943219474630631
113,58.0,test,LogisticRegression,0.9987680268837315
114,58.0,train,DecisionTreeClassifier,1.0
115,58.0,test,DecisionTreeClassifier,0.9914444662142505
116,58.0,train,KNeighborsClassifier,0.9999623156230415
117,58.0,test,KNeighborsClassifier,0.9962714259420884
118,58.0,train,RandomForestClassifier,0.9999975423232419
119,58.0,test,RandomForestClassifier,0.9976607353840491
120,59.0,train,LogisticRegression,0.9947257754925621
121,59.0,test,LogisticRegression,0.9979991569147831
122,59.0,train,DecisionTreeClassifier,1.0
123,59.0,test,DecisionTreeClassifier,0.9882918024805705
124,59.0,train,KNeighborsClassifier,0.9993416420020953
125,59.0,test,KNeighborsClassifier,0.9879088518010556
126,59.0,train,RandomForestClassifier,0.9999942751478443
127,59.0,test,RandomForestClassifier,0.9970521703507116
128,60.0,train,LogisticRegression,0.9091588638294844
129,60.0,test,LogisticRegression,0.9143229491358377
130,60.0,train,DecisionTreeClassifier,0.9995763609404787
131,60.0,test,DecisionTreeClassifier,0.862437584976459
132,60.0,train,KNeighborsClassifier,0.9935628126689342
133,60.0,test,KNeighborsClassifier,0.8665461411039667
134,60.0,train,RandomForestClassifier,0.9992214201068257
135,60.0,test,RandomForestClassifier,0.8997589488746
136,61.0,train,LogisticRegression,0.9370290797954428
137,61.0,test,LogisticRegression,0.8704736120264325
138,61.0,train,DecisionTreeClassifier,0.9991535397169796
139,61.0,test,DecisionTreeClassifier,0.8310742211851878
140,61.0,train,KNeighborsClassifier,0.995996692671126
141,61.0,test,KNeighborsClassifier,0.8438778357646248
142,61.0,train,RandomForestClassifier,0.9989907903485535
143,61.0,test,RandomForestClassifier,0.8655605626109518
144,62.0,train,LogisticRegression,0.9968894998296065
145,62.0,test,LogisticRegression,0.9778808874956213
146,62.0,train,DecisionTreeClassifier,1.0
147,62.0,test,DecisionTreeClassifier,0.9725789501807883
148,62.0,train,KNeighborsClassifier,0.9997206530002359
149,62.0,test,KNeighborsClassifier,0.9751586722001555
150,62.0,train,RandomForestClassifier,0.9999811584135057
151,62.0,test,RandomForestClassifier,0.9778215152972469
152,63.0,train,LogisticRegression,0.9706474524777271
153,63.0,test,LogisticRegression,0.9541966134730174
154,63.0,train,DecisionTreeClassifier,0.9999055712936733
155,63.0,test,DecisionTreeClassifier,0.9242473311564642
156,63.0,train,KNeighborsClassifier,0.9982025701030505
157,63.0,test,KNeighborsClassifier,0.9313305741170458
158,63.0,train,RandomForestClassifier,0.9998209960175719
159,63.0,test,RandomForestClassifier,0.9475946982639518
160,64.0,train,LogisticRegression,0.9503630783020742
161,64.0,test,LogisticRegression,0.9337287521745068
162,64.0,train,DecisionTreeClassifier,0.99949294166621
163,64.0,test,DecisionTreeClassifier,0.884149997921973
164,64.0,train,KNeighborsClassifier,0.9956540193778067
165,64.0,test,KNeighborsClassifier,0.9014985542869696
166,64.0,train,RandomForestClassifier,0.9992974788568942
167,64.0,test,RandomForestClassifier,0.9255532004583533
168,65.0,train,LogisticRegression,0.9376522708443912
169,65.0,test,LogisticRegression,0.9314191736577431
170,65.0,train,DecisionTreeClassifier,0.999543647499589
171,65.0,test,DecisionTreeClassifier,0.8594511633982271
172,65.0,train,KNeighborsClassifier,0.9950373710170364
173,65.0,test,KNeighborsClassifier,0.8852751010811677
174,65.0,train,RandomForestClassifier,0.9993211961015392
175,65.0,test,RandomForestClassifier,0.9182415142285474
176,66.0,train,LogisticRegression,0.9685427552404887
177,66.0,test,LogisticRegression,0.9943626097643518
178,66.0,train,DecisionTreeClassifier,0.9995943533329681
179,66.0,test,DecisionTreeClassifier,0.934319505548332
180,66.0,train,KNeighborsClassifier,0.9990014222168426
181,66.0,test,KNeighborsClassifier,0.9646527616978073
182,66.0,train,RandomForestClassifier,0.9995600042200339
183,66.0,test,RandomForestClassifier,0.983565775489969
184,67.0,train,LogisticRegression,0.9853075638444213
185,67.0,test,LogisticRegression,0.9949296142588272
186,67.0,train,DecisionTreeClassifier,0.9999149449841258
187,67.0,test,DecisionTreeClassifier,0.9648130666334183
188,67.0,train,KNeighborsClassifier,0.9993539090140324
189,67.0,test,KNeighborsClassifier,0.9732676676819313
190,67.0,train,RandomForestClassifier,0.9998961347402305
191,67.0,test,RandomForestClassifier,0.9912841612786397
192,68.0,train,LogisticRegression,0.9690244353246567
193,68.0,test,LogisticRegression,0.9889805199817133
194,68.0,train,DecisionTreeClassifier,0.9999762827359582
195,68.0,test,DecisionTreeClassifier,0.9624916136769797
196,68.0,train,KNeighborsClassifier,0.9987446206791643
197,68.0,test,KNeighborsClassifier,0.9679301070480737
198,68.0,train,RandomForestClassifier,0.999916580657508
199,68.0,test,RandomForestClassifier,0.9856645827025037
200,69.0,train,LogisticRegression,0.8861456828854587
201,69.0,test,LogisticRegression,0.8263036650458057
202,69.0,train,DecisionTreeClassifier,0.9993383701169016
203,69.0,test,DecisionTreeClassifier,0.7718059241579538
204,69.0,train,KNeighborsClassifier,0.9927744128341476
205,69.0,test,KNeighborsClassifier,0.7704641124746926
206,69.0,train,RandomForestClassifier,0.998983428992965
207,69.0,test,RandomForestClassifier,0.809919906904393
208,70.0,train,LogisticRegression,0.8657700995634388
209,70.0,test,LogisticRegression,0.7662575922198671
210,70.0,train,DecisionTreeClassifier,0.9992696718348494
211,70.0,test,DecisionTreeClassifier,0.7408997262941655
212,70.0,train,KNeighborsClassifier,0.991269593322527
213,70.0,test,KNeighborsClassifier,0.7460116725742004
214,70.0,train,RandomForestClassifier,0.9986096776251331
215,70.0,test,RandomForestClassifier,0.7632563275920418
216,71.0,train,LogisticRegression,0.9714779453979512
217,71.0,test,LogisticRegression,0.9647863491441497
218,71.0,train,DecisionTreeClassifier,0.9999133093107436
219,71.0,test,DecisionTreeClassifier,0.9439615505643327
220,71.0,train,KNeighborsClassifier,0.9980928048363591
221,71.0,test,KNeighborsClassifier,0.9559102054871785
222,71.0,train,RandomForestClassifier,0.9998217116013406
223,71.0,test,RandomForestClassifier,0.9613160441491667
224,72.0,train,LogisticRegression,0.8909643766694092
225,72.0,test,LogisticRegression,0.9879385379002429
226,72.0,train,DecisionTreeClassifier,1.0
227,72.0,test,DecisionTreeClassifier,0.8515605982342708
228,72.0,train,KNeighborsClassifier,0.9966247879758379
229,72.0,test,KNeighborsClassifier,0.8973751551098682
230,72.0,train,RandomForestClassifier,0.9999313017179478
231,72.0,test,RandomForestClassifier,0.932615523454987
232,73.0,train,LogisticRegression,0.8926619119067684
233,73.0,test,LogisticRegression,0.8929489577210575
234,73.0,train,DecisionTreeClassifier,0.9993480360923273
235,73.0,test,DecisionTreeClassifier,0.8078923463299076
236,73.0,train,KNeighborsClassifier,0.9941841201981378
237,73.0,test,KNeighborsClassifier,0.8297205350622517
238,73.0,train,RandomForestClassifier,0.9992016936262923
239,73.0,test,RandomForestClassifier,0.8751699529178467
240,74.0,train,LogisticRegression,0.8976894477803095
241,74.0,test,LogisticRegression,0.902255549816243
