,station_id,type,model,score
103,14.0,test,RandomForestClassifier,0.9553966359712401
104,16.0,train,LogisticRegression,0.9862325484015804
105,16.0,test,LogisticRegression,0.9385230571932387
106,16.0,train,DecisionTreeClassifier,0.9989507163834637
107,16.0,test,DecisionTreeClassifier,0.9247724560497301
108,16.0,train,KNeighborsClassifier,0.9985082670954308
109,16.0,test,KNeighborsClassifier,0.9286138372845532
110,16.0,train,RandomForestClassifier,0.9989384488431301
111,16.0,test,RandomForestClassifier,0.9361867611872065
112,80.0,train,LogisticRegression,0.9533993425799727
113,80.0,test,LogisticRegression,0.9452410214393009
114,80.0,train,DecisionTreeClassifier,1.0
115,80.0,test,DecisionTreeClassifier,0.8829388050751356
116,80.0,train,KNeighborsClassifier,0.9977723310923022
117,80.0,test,KNeighborsClassifier,0.9042890476105658
118,80.0,train,RandomForestClassifier,0.9999704122810031
119,80.0,test,RandomForestClassifier,0.9261112991230727
120,84.0,train,LogisticRegression,0.955330301777594
121,84.0,test,LogisticRegression,0.9790861431226214
122,84.0,train,DecisionTreeClassifier,0.9998004685131597
123,84.0,test,DecisionTreeClassifier,0.9450154070854782
124,84.0,train,KNeighborsClassifier,0.9980135042028386
125,84.0,test,KNeighborsClassifier,0.9537520260762695
126,84.0,train,RandomForestClassifier,0.9997629874603831
127,84.0,test,RandomForestClassifier,0.9776226184326927
